she warns|lei avverte|6|2.00
I injure|io ferisco|6|2.00
he falls|lui cade|6|2.00
you finish (plural)|voi finite|6|2.00
she cultivates|lei coltiva|6|2.00
you brake (plural)|voi frenate|6|2.00
you follow (familiar)|tu segui|6|2.00
they win|voi vincono|6|2.00
you cool (formal)|Lei raffredda|6|2.00
you smile (familiar)|tu sorridi|6|2.00
she calls|lei chiama|6|2.00
you load (formal)|Lei carica|6|2.00
I recognize|io riconosco|6|2.00
(you) open! (plural)|(voi) aprite|6|2.00
he scares|lui spaventa|6|2.00
you admire (familiar)|tu ammiri|6|2.00
we search|noi cerchiamo|6|2.00
don't eat it! (familiar)|non mangiarlo!/non lo mangiare!|6|2.00
he faces|lui affronta|6|2.00
she swims|lei nuota|6|2.00
you save (familiar)|tu risparmii|6|2.00
you create (familiar)|tu crei|6|2.00
you draw (familiar)|tu disegni|6|2.00
they dry|voi asciugano|6|2.00
you help (formal)|Lei aiuta|6|2.00
they snow|voi nevicano|6|2.00
you stick (familiar)|tu incolli|6|2.00
you build (familiar)|tu costrui|6|2.00
we ring|noi squilliamo|6|2.00
she would pay|lei pagherebbe|6|2.00
they forgive|voi perdonano|6|2.00
she avoids|lei evita|6|2.00
we weaken|noi indeboliamo|6|2.00
we stack|noi ammuncchiiamo|6|2.00
he ties|lui lega|6|2.00
he rains|lui piove|6|2.00
Marco left yesterday|Marco è partito ieri|6|2.00
he weighs|lui pesa|6|2.00
I operate|io opero|6|2.00
they pay|pagano (emph on *an*)|6|2.00
I catch|io acchiappo|6|2.00
they sharpen|voi affilano|6|2.00
you cultivate (familiar)|tu coltivi|6|2.00
she consults|lei consulta|6|2.00
they sing|voi cantano|6|2.00
he arranges|lui ordina|6|2.00
you bite (formal)|Lei morde|6|2.00
you lie (formal)|Lei mente|6|2.00
they bend|voi piegano|6|2.00
she hears|lei sente|6|2.00
you press (formal)|Lei preme|6|2.00
I finish the exercises|finisco gli esercizi|6|2.00
she eats|lei mangia|6|2.00
you paint (plural)|voi pitturate|6|2.00
you accredit (familiar)|tu accrediti|6|2.00
you listen (familiar)|tu ascolti|6|2.00
we will be|saremo|6|2.00
you fix (plural)|voi riparate|6|2.00
you water (plural)|voi innaffiate|6|2.00
I calm|io calmo|6|2.00
I share|io condivido|6|2.00
you prepare (familiar)|tu prepari|6|2.00
I inform|io informo|6|2.00
you ignore (formal)|Lei ignora|6|2.00
you correct (formal)|Lei corregge|6|2.00
you remember (plural)|voi ricordate|6|2.00
we paint|noi pitturiamo|6|2.00
he alerts|lui avverte|6|2.00
he calculates|lui calcola|6|2.00
she cuts|lei taglia|6|2.00
I have spoken|ho parlato|6|2.00
you allow (familiar)|tu permetti|6|2.00
we fall|noi cadiamo|6|2.00
we express|noi esprimiamo|6|2.00
we move|noi muoviamo|6|2.00
I calculate|io calcolo|6|2.00
she searches|lei cerca|6|2.00
you swim (formal)|Lei nuota|6|2.00
she would have spoken|lei avrebbe parlato|6|2.00
they call|voi chiamano|6|2.00
she grinds|lei macina|6|2.00
I finish studying late|finisco di studiare tardi|6|2.00
she had sold|aveva venduto|6|2.00
you rest (formal)|Lei riposa|6|2.00
you condemn (familiar)|tu condanni|6|2.00
you dare (familiar)|tu osi|6|2.00
he inherits|lui eredita|6|2.00
he succeeds|lui riusce|6|2.00
we share|noi condividiamo|6|2.00
you catch (plural)|voi acchiappate|6|2.00
you stop (formal)|Lei ferma|6|2.00
you sneeze (familiar)|tu starnuti|6|2.00
he understands|lui capisce|6|2.00
she compares|lei paragona|6|2.00
you change (formal)|Lei cambia|6|2.00
he counts|lui conta|6|2.00
you make (plural)|voi fate|6|2.00
she escapes|lei scappa|6|2.00
you fill (formal)|Lei riempe|6|2.00
he finds|lui trova|6|2.00
you force (formal)|Lei obbliga|6|2.00
you continue (plural)|voi continuate|6|2.00
you announce (familiar)|tu annunci|6|2.00
we clean|noi puliamo|6|2.00
(you) write! (plural formal)|(Loro) scrivano|6|2.00
you escape (familiar)|tu scappi|6|2.00
we load|noi carichiamo|6|2.00
I publish|io pubblico|6|2.00
you would speak (plural)|voi parlereste|6|2.00
we avoid|noi evitiamo|6|2.00
you maintain (plural)|voi mantenete|6|2.00
she serves|lei serve|6|2.00
she does|lei fa|6|2.00
you ask (formal)|Lei domanda|6|2.00
you reproach (plural)|voi rimproverate|6|2.00
you fall (formal)|Lei cade|6|2.00
you love (familiar)|tu ami|6|2.00
she hits|lei colpe|6|2.00
he fills|lui riempe|6|2.00
I spoke Italian|ho parlato italiano|6|2.00
she raises|lei eleva|6|2.00
she prepares|lei prepara|6|2.00
you show (formal)|Lei mostra|6|2.00
they finish|loro finiscono|6|2.00
I invade|io invado|6|2.00
they hope|voi sperano|6|2.00
you wrap (plural)|voi avvolgete|6|2.00
he trades|lui commercia|6|2.00
you save (plural)|voi risparmiate|6|2.00
he charms|lui affascina|6|2.00
they had slept|avevano dormito|6|2.00
you shout (plural)|voi gridate|6|2.00
you water (familiar)|tu innaffii|6|2.00
we stay|noi rimaniamo|6|2.00
she is (subjunctive)|lei sia|6|2.00
you will speak (plural)|voi parlerete|6|2.00
she breathes|lei respira|6|2.00
they inform|voi informano|6|2.00
I fall|io cado|6|2.00
I open the notebook|apro il quaderno|6|2.00
she trades|lei commercia|6|2.00
they digest|voi digerono|6|2.00
you dry (familiar)|tu asciughi|6|2.00
she defends|lei difende|6|2.00
you digest (familiar)|tu digeri|6|2.00
they divide|voi dividono|6|2.00
you reserve (plural)|voi riservate|6|2.00
you entertain (formal)|Lei intrattene|6|2.00
you do (familiar)|tu fai|6|2.00
you shine (familiar)|tu brilli|6|2.00
she affirms|lei afferma|6|2.00
they thank|voi ringraziano|6|2.00
he saves|lui risparmia|6|2.00
you opens (subjunctive) (familiar)|tu apra|6|2.00
they sang (absolute)|loro cantarono|6|2.00
she shows|lei mostra|6|2.00
I compare|io paragono|6|2.00
they accompany|voi accompagnano|6|2.00
they weaken|voi indebolono|6|2.00
you reward (plural)|voi ricompensate|6|2.00
I hope that they speak Italian|spero che loro parlino italiano|6|2.00
they ask|voi chiedono|6|2.00
you agitate (formal)|Lei agita|6|2.00
he skis|lui scia|6|2.00
you show (plural)|voi mostrate|6|2.00
yesterday Anna went to the museum|ieri Anne è andata al museo|6|2.00
we had spoken|avevamo parlato|6|2.00
they fight|voi combattono|6|2.00
you erase (formal)|Lei cancella|6|2.00
I return|io ritorno|6|2.00
you disobey (familiar)|tu disobbedi|6|2.00
she finishes|lei finisce|6|2.00
she reads|lei legge|6|2.00
we speak|noi parliamo|6|2.00
he boils|lui bolle|6|2.00
you insert (familiar)|tu inseri|6|2.00
she reserves|lei riserva|6|2.00
I insert|io insero|6|2.00
they communicate|voi comunicano|6|2.00
you dance (familiar)|tu balli|6|2.00
you disappear (plural)|voi scomparite|6|2.00
she confirms|lei conferma|6|2.00
she irons|lei stira|6|2.00
she prints|lei stampa|6|2.00
you put (plural)|voi mettete|6|2.00
they agitate|voi agitano|6|2.00
they understood the question|hanno capito la domanda|6|2.00
he flatters|lui lusinga|6|2.00
they comb|voi pettinano|6|2.00
we reserve|noi riserviamo|6|2.00
you offer (familiar)|tu offri|6|2.00
you would search (familiar)|tu cercheresti|6|2.00
I would like to pay the bill|vorrei pagare il conto|6|2.00
they write|voi scrivono|6|2.00
you write (plural)|voi scrivete|6|2.00
he convinces|lui convince|6|2.00
I convince|io convinco|6|2.00
you kill (plural)|voi uccidete|6|2.00
I heat|io riscaldo|6|2.00
she welcomes|lei accoglie|6|2.00
he throws|lui tira|6|2.00
you were (familiar)|eri|6|2.00
I remove|io rimuovo|6|2.00
they cry|voi piangono|6|2.00
you forgive (plural)|voi perdonate|6|2.00
they deposit|voi depositano|6|2.00
you heat (formal)|Lei riscalda|6|2.00
she awakes|lei sveglia|6|2.00
he/she stays|lui/lei sta|6|2.00
they open|loro aprono|6|2.00
you enter (familiar)|tu entri|6|2.00
he barks|lui abbaia|6|2.00
I thank|io ringrazio|6|2.00
you create (formal)|Lei crea|6|2.00
I find|io trovo|6|2.00
I slide|io scivolo|6|2.00
you cook (familiar)|tu cucini|6|2.00
you share (familiar)|tu condividi|6|2.00
you repeat (plural)|voi ripetete|6|2.00
you water (formal)|Lei innaffia|6|2.00
you remove (familiar)|tu rimuovi|6|2.00
he occupys|lui occupa|6|2.00
we remember|noi ricordiamo|6|2.00
she faints|lei svene|6|2.00
you absorb (formal)|Lei assorbe|6|2.00
she helps|lei sovvene|6|2.00
he brings|lui porta|6|2.00
they nail|voi inchiodano|6|2.00
they attract|voi attirano|6|2.00
she goes|lei va|6|2.00
I had spoken|avevo parlato|6|2.00
they adore|voi adorano|6|2.00
you hate (formal)|Lei odia|6|2.00
you polish (familiar)|tu lucidi|6|2.00
he lasts|lui dura|6|2.00
she sews|lei cuce|6|2.00
I accomplish|io compio|6|2.00
he listens|lui ascolta|6|2.00
she had|aveva|6|2.00
they buy|voi comprano|6|2.00
we bite|noi mordiamo|6|2.00
she hesitates|lei esita|6|2.00
he turns|lui volta|6|2.00
they cheat|voi ingannano|6|2.00
we dry|noi asciughiamo|6|2.00
she sells|lei vende|6|2.00
we insert|noi inseriamo|6|2.00
you cultivate (formal)|Lei coltiva|6|2.00
they understand (subjunctive)|loro capiscano|6|2.00
you comb (familiar)|tu pettini|6|2.00
we deposit|noi depositiamo|6|2.00
I carry|io porto|6|2.00
they adopt|voi adottano|6|2.00
we would have spoken|noi avremmo parlato|6|2.00
he expresses|lui esprime|6|2.00
you condemn (formal)|Lei condanna|6|2.00
you turn (familiar)|tu volti|6|2.00
you begin (formal)|Lei comincia|6|2.00
she improves|lei migliora|6|2.00
you meet (formal)|Lei incontra|6|2.00
I adapt|io adatto|6|2.00
they cut|voi tagliano|6|2.00
he sells|lui vende|6|2.00
she loses|lei perde|6|2.00
you cut (familiar)|tu taglii|6|2.00
he forgives|lui perdona|6|2.00
I paint|io pitturo|6|2.00
they order|voi ordinano|6|2.00
they bleed|voi pesanguinano|6|2.00
he admits|lui ammette|6|2.00
you spoil (formal)|Lei guasta|6|2.00
we wrap|noi avvolgiamo|6|2.00
she accuses|lei accusa|6|2.00
he prefers|lui preferisce|6|2.00
we dig|noi scaviamo|6|2.00
you live (formal)|Lei vive|6|2.00
he spends|lui spende|6|2.00
he dances|lui balla|6|2.00
you sweep (formal)|Lei spazza|6|2.00
you express (plural)|voi esprimete|6|2.00
you are (plural) (subjunctive)|voi siate|6|2.00
I celebrate|io celebro|6|2.00
you whistle (plural)|voi fischiate|6|2.00
we live|noi viviamo|6|2.00
they humiliate|voi umiliano|6|2.00
you burn (plural)|voi bruciate|6|2.00
they hesitate|voi esitano|6|2.00
she belongs|lei appartene|6|2.00
they leave|loro partono|6|2.00
they express|voi esprimono|6|2.00
you stay (plural)|voi rimanete|6|2.00
she would write|lei scriverebbe|6|2.00
he hunts|lui caccia|6|2.00
he walks|lui cammina|6|2.00
she would start|lei comincerebbe|6|2.00
you finish (familiar)|tu finisci|6|2.00
I snow|io nevico|6|2.00
he polishs|lui lucida|6|2.00
we occupy|noi occupiamo|6|2.00
she sinks|lei affonda|6|2.00
I convene|io conveno|6|2.00
you faint (formal)|Lei svene|6|2.00
you stack (plural)|voi ammuncchiate|6|2.00
you hope (familiar)|tu speri|6|2.00
you hide (familiar)|tu nascondi|6|2.00
he follows|lui segue|6|2.00
they measure|voi misurano|6|2.00
I force|io obbligo|6|2.00
you save (formal)|Lei risparmia|6|2.00
I joke|io scherzo|6|2.00
you would have arrived (familiar)|tu saresti arrivato|6|2.00
he deposits|lui deposita|6|2.00
we rent|noi affittiamo|6|2.00
I jump|io salto|6|2.00
she takes|lei prende|6|2.00
I announce|io annuncio|6|2.00
they cook|voi cucinano|6|2.00
I plan|io progetto|6|2.00
they would speak|loro parlerebbero|6|2.00
I would finish|io finirei|6|2.00
you operate (plural)|voi operate|6|2.00
he decorates|lui decora|6|2.00
you desire (familiar)|tu desideri|6|2.00
he bleeds|lui sanguina|6|2.00
he hesitates|lui esita|6|2.00
you dig (familiar)|tu scavi|6|2.00
I visit|io visto|6|2.00
we would pay|noi pagheremmo|6|2.00
you deserve (plural)|voi meritate|6|2.00
I happen|io capito|6|2.00
you catch (formal)|Lei acchiappa|6|2.00
you study (formal)|Lei studia|6|2.00
we pay|noi paghiamo|6|2.00
I retain|io riteno|6|2.00
you speak (formal)|Lei parla|6|2.00
you measure (plural)|voi misurate|6|2.00
she whispers|lei mormora|6|2.00
he works|lui lavora|6|2.00
she plans|lei progetta|6|2.00
I swallow|io ingoio|6|2.00
they swallow|voi ingoiano|6|2.00
she lives|lei vive|6|2.00
he injures|lui ferisce|6|2.00
you blame (plural)|voi biasimate|6|2.00
you digest (plural)|voi digerite|6|2.00
(you) write! (formal)|(Lei) scriva|6|2.00
you drive (familiar)|tu guidi|6|2.00
you believe (plural)|voi credete|6|2.00
you will be (plural)|sarete|6|2.00
we catch|noi acchiappiamo|6|2.00
he costs|lui costa|6|2.00
he answers|lui risponde|6|2.00
you happen (familiar)|tu capiti|6|2.00
he chats|lui ciarla|6|2.00
we win|noi vinciamo|6|2.00
you warn (formal)|Lei avverte|6|2.00
you welcome (plural)|voi accogliete|6|2.00
you prepare (formal)|Lei prepara|6|2.00
you enter (formal)|Lei entra|6|2.00
he orders|lui ordina|6|2.00
she reunites|lei riune|6|2.00
you telephone (familiar)|tu telefoni|6|2.00
she rains|lei piove|6|2.00
we lend|noi prestiamo|6|2.00
he puts|lui mette|6|2.00
I did eat|ho mangiato|6|2.00
you compare (familiar)|tu paragoni|6|2.00
I grind|io macino|6|2.00
I raise|io elevo|6|2.00
you imitate (plural)|voi imitate|6|2.00
she charms|lei affascina|6|2.00
you last (plural)|voi durate|6|2.00
she creates|lei crea|6|2.00
I start|io comincio|6|2.00
you escape (plural)|voi scappate|6|2.00
they eat|voi mangiano|6|2.00
I write the exercises|scrivo gli esercizi|6|2.00
we frighten|noi spaventiamo|6|2.00
we bleed|noi sanguiniamo|6|2.00
they prepare|voi preparano|6|2.00
you have (plural)|voi avete|6|2.00
he pushs|lui spinge|6|2.00
you weaken (familiar)|tu indeboli|6|2.00
we believe|noi crediamo|6|2.00
you put (familiar)|tu metti|6|2.00
I buy|io compro|6|2.00
he receives|lui riceve|6|2.00
she modifys|lei modifica|6|2.00
he operates|lui opera|6|2.00
I destroy|io demolo|6|2.00
she increases|lei accresce|6|2.00
we breathe|noi respiriamo|6|2.00
she bends|lei piega|6|2.00
I occupy|io occupo|6|2.00
you find (familiar)|tu trovi|6|2.00
you observe (familiar)|tu osservi|6|2.00
he presses|lui preme|6|2.00
I write a letter to a friend|scrivo una lettera a un amico|6|2.00
they confirm|voi confermano|6|2.00
you pull (plural)|voi tirate|6|2.00
we help|noi aiutiamo|6|2.00
you fry (formal)|Lei frigge|6|2.00
they travel|voi viaggiano|6|2.00
they turn|voi voltano|6|2.00
you walk (formal)|Lei cammina|6|2.00
they throw|voi gettano|6|2.00
I work|io lavoro|6|2.00
he recognizes|lui riconosce|6|2.00
you balance (plural)|voi bilanciate|6|2.00
you guide (plural)|voi guidate|6|2.00
he absorbs|lui assorbe|6|2.00
you stop (familiar)|tu fermi|6|2.00
she counts|lei conta|6|2.00
they do|loro fanno|6|2.00
I understand|io capisco|6|2.00
I advise|io avviso|6|2.00
she admits|lei ammette|6|2.00
you agree (familiar)|tu acconsenti|6|2.00
we invade|noi invadiamo|6|2.00
we exaggerate|noi esageriamo|6|2.00
you establish (formal)|Lei stabile|6|2.00
you pull (familiar)|tu tiri|6|2.00
you chat (plural)|voi ciarlate|6|2.00
she speaks|lei parla|6|2.00
he accuses|lui accusa|6|2.00
I am speaking|parlo|6|2.00
you tie (familiar)|tu leghi|6|2.00
we adopt|noi adottiamo|6|2.00
she occupys|lei occupa|6|2.00
give the pen to me! (familiar)|da' la penna a me!|6|2.00
you hear (familiar)|tu senti|6|2.00
you trade (familiar)|tu commerci|6|2.00
I learn|io imparo|6|2.00
I bite|io mordo|6|2.00
we plan|noi progettiamo|6|2.00
you sang (absolute plural)|voi cantaste|6|2.00
you scratch (plural)|voi graffiate|6|2.00
I telephone|io telefono|6|2.00
(you) open! (plural formal)|(Loro) aprano|6|2.00
you print (familiar)|tu stampi|6|2.00
he swallows|lui ingoia|6|2.00
I was speaking|parlavo|6|2.00
I separate|io separo|6|2.00
he prints|lui stampa|6|2.00
I move|io muovo|6|2.00
we lie|noi mentiamo|6|2.00
you affirm (plural)|voi affermate|6|2.00
we save|noi risparmiiamo|6|2.00
you laugh (familiar)|tu ridi|6|2.00
you will speak (familiar)|tu parlerai|6|2.00
you last (formal)|Lei dura|6|2.00
we overflow|noi straripiamo|6|2.00
she had fallen|era caduta|6|2.00
we show|noi mostriamo|6|2.00
he regrets|lui rimpiange|6|2.00
you occupy (formal)|Lei occupa|6|2.00
he softens|lui ammorbide|6|2.00
you occupy (familiar)|tu occupi|6|2.00
you hear (formal)|Lei sente|6|2.00
she turns|lei volta|6|2.00
they return|voi ritornano|6|2.00
I alert|io avverto|6|2.00
I employ|io impiego|6|2.00
we inform|noi informiamo|6|2.00
they maintain|voi mantenono|6|2.00
you ski (familiar)|tu sci|6|2.00
he arrives|lui arriva|6|2.00
you recognize (formal)|Lei riconosce|6|2.00
they roll|voi rotolano|6|2.00
you admire (plural)|voi ammirate|6|2.00
they face|voi affrontano|6|2.00
he touchs|lui tocca|6|2.00
they cure|voi curano|6|2.00
I reserve|io riservo|6|2.00
I write|io scrivo|6|2.00
you sweep (familiar)|tu spazzi|6|2.00
you move (familiar)|tu muovi|6|2.00
they hang|voi appendono|6|2.00
I will be|sarò|6|2.00
he carrys|lui porta|6|2.00
I finish eating late|finisco di mangiare tardi|6|2.00
he chats|lui chiacchiera|6|2.00
she had left|era partita|6|2.00
you hope (formal)|Lei spera|6|2.00
they work|loro lavorano|6|2.00
they ring|voi suonano|6|2.00
you hesitate (plural)|voi esitate|6|2.00
they skate|voi pattinano|6|2.00
he loses|lui perde|6|2.00
we obtain|noi otteniamo|6|2.00
she absorbs|lei assorbe|6|2.00
you appear (plural)|voi apparite|6|2.00
she telephones|lei telefona|6|2.00
you hit (formal)|Lei colpe|6|2.00
I baptize|io battezzo|6|2.00
I will have gone|sarà andato|6|2.00
I repeat|io ripeto|6|2.00
you communicate (formal)|Lei comunica|6|2.00
he bothers|lui infastide|6|2.00
you cook (plural)|voi cucinate|6|2.00
she frys|lei frigge|6|2.00
you punish (formal)|Lei pune|6|2.00
you finished (absolute plural)|voi finiste|6|2.00
you share (plural)|voi condividete|6|2.00
I add|io aggiungo|6|2.00
she mixs|lei mescola|6|2.00
they land|voi atterrano|6|2.00
they continue|voi continuano|6|2.00
you reset (plural)|voi riposate|6|2.00
you improve (familiar)|tu migliori|6|2.00
I cough|io tosso|6|2.00
you become (familiar)|tu diventi|6|2.00
she blows|lei soffia|6|2.00
they heat|voi riscaldano|6|2.00
you measure (familiar)|tu misuri|6|2.00
you die (plural)|voi morite|6|2.00
she bleeds|lei pesanguina|6|2.00
you forget (familiar)|tu dimentichi|6|2.00
you kill (formal)|Lei uccide|6|2.00
they hate|voi odiano|6|2.00
she puts|lei mette|6|2.00
they risk|voi rischiano|6|2.00
she arranges|lei ordina|6|2.00
you divide (familiar)|tu dividi|6|2.00
she shares|lei condivide|6|2.00
she applauds|lei applaude|6|2.00
they promise|voi promettono|6|2.00
you chase (plural)|voi inseguite|6|2.00
you decorate (plural)|voi decorate|6|2.00
I lose|io perdo|6|2.00
he observes|lui osserva|6|2.00
we neglect|noi trascuriamo|6|2.00
you blow (formal)|Lei soffia|6|2.00
I load|io carico|6|2.00
we defend|noi difendiamo|6|2.00
you grind (familiar)|tu macini|6|2.00
you draw (plural)|voi disegnate|6|2.00
you succeed (formal)|Lei riusce|6|2.00
she would search|lei cercherebbe|6|2.00
she draws|lei disegna|6|2.00
you change (plural)|voi cambiate|6|2.00
you humiliate (plural)|voi umiliate|6|2.00
we draw|noi disegniamo|6|2.00
she rings|lei suona|6|2.00
you allow (formal)|Lei permette|6|2.00
they arrive|voi arrivano|6|2.00
you change (familiar)|tu cambii|6|2.00
he credits|lui accredita|6|2.00
you fill (plural)|voi riempite|6|2.00
we sink|noi affondiamo|6|2.00
I adopt|io adotto|6|2.00
you receive (formal)|Lei riceve|6|2.00
you live (familiar)|tu vivi|6|2.00
he agrees|lui acconsente|6|2.00
she trys|lei prova|6|2.00
they flatter|voi lusingano|6|2.00
she accomplishs|lei compie|6|2.00
I am|io sono|6|2.00
I trade|io commercio|6|2.00
you search (familiar)|tu ricerchi|6|2.00
you hesitate (formal)|Lei esita|6|2.00
you ask (familiar)|tu chiedi|6|2.00
she convenes|lei convene|6|2.00
she digests|lei digere|6|2.00
I withdraw|io ritiro|6|2.00
write to him! (familiar)|scrivigliela!|6|2.00
you would search (plural)|voi cerchereste|6|2.00
I live|io vivo|6|2.00
you paint (formal)|Lei pittura|6|2.00
we agree|noi acconsentiamo|6|2.00
we search|noi ricerchiamo|6|2.00
they stack|voi ammuncchiano|6|2.00
he thanks|lui ringrazia|6|2.00
I ring|io suono|6|2.00
he adores|lui adora|6|2.00
they whisper|voi mormorano|6|2.00
you conclude (plural)|voi concludete|6|2.00
we forget|noi dimentichiamo|6|2.00
you live (plural)|voi vivete|6|2.00
you overflow (formal)|Lei straripa|6|2.00
I accuse|io accuso|6|2.00
he contains|lui contene|6|2.00
we bleed|noi pesanguiniamo|6|2.00
she employs|lei impiega|6|2.00
he divides|lui divide|6|2.00
I escape|io scappo|6|2.00
you deliver (formal)|Lei consegna|6|2.00
you heat (plural)|voi riscaldate|6|2.00
they enter|voi entrano|6|2.00
she walks|lei cammina|6|2.00
you face (familiar)|tu affronti|6|2.00
we celebrate|noi celebriamo|6|2.00
he mixs|lui mischia|6|2.00
you improve (plural)|voi migliorate|6|2.00
you had (plural)|avevate|6|2.00
he lives|lui vive|6|2.00
they cancel|voi cancellano|6|2.00
you nail (formal)|Lei inchioda|6|2.00
you would eat (plural)|voi mangereste|6|2.00
he awakes|lui sveglia|6|2.00
you allow (plural)|voi permettete|6|2.00
she condemns|lei condanna|6|2.00
you inherit (formal)|Lei eredita|6|2.00
you appear (formal)|Lei appare|6|2.00
we convene|noi conveniamo|6|2.00
he paints|lui pittura|6|2.00
you calculate (formal)|Lei calcola|6|2.00
we break|noi rompiamo|6|2.00
you celebrate (formal)|Lei celebra|6|2.00
you adopt (plural)|voi adottate|6|2.00
I teach|io insegno|6|2.00
I smile|io sorrido|6|2.00
you snow (formal)|Lei nevica|6|2.00
you imitate (formal)|Lei imita|6|2.00
you tear (familiar)|tu strappi|6|2.00
she mixs|lei mischia|6|2.00
he leans|lui appoggia|6|2.00
we heat|noi riscaldiamo|6|2.00
you mix (familiar)|tu mischii|6|2.00
she answers|lei risponde|6|2.00
he shows|lui mostra|6|2.00
they had spoken|avevano parlato|6|2.00
you overflow (plural)|voi straripate|6|2.00
we sign|noi firmiamo|6|2.00
he insists|lui insiste|6|2.00
he believes|lui crede|6|2.00
you rain (plural)|voi piovete|6|2.00
I live at Via Marco da Carona 6|abito in Via Marco da Carona sei|6|2.00
you chat (familiar)|tu ciarli|6|2.00
I had fallen|ero caduto|6|2.00
she neglects|lei trascura|6|2.00
they convene|voi convenono|6|2.00
she opens|lei apre|6|2.00
(you) open! (familiar)|(tu) apri|6|2.00
you adore (familiar)|tu adori|6|2.00
you forgive (familiar)|tu perdoni|6|2.00
they guide|voi guidano|6|2.00
she admires|lei ammira|6|2.00
we create|noi creiamo|6|2.00
we reset|noi riposiamo|6|2.00
you demand (familiar)|tu esigi|6|2.00
we telephone|noi telefoniamo|6|2.00
we operate|noi operiamo|6|2.00
you avoid (familiar)|tu eviti|6|2.00
you land (formal)|Lei atterra|6|2.00
she fights|lei lotta|6|2.00
she rings|lei squilla|6|2.00
we risk|noi rischiiamo|6|2.00
you carry (plural)|voi portate|6|2.00
she weakens|lei indebole|6|2.00
they stay|voi rimanono|6|2.00
he imports|lui importa|6|2.00
they yell|voi urlano|6|2.00
you cultivate (plural)|voi coltivate|6|2.00
you leave (familiar)|tu parti|6|2.00
you scream (formal)|Lei urla|6|2.00
you mix (familiar)|tu mescoli|6|2.00
they chat|voi ciarlano|6|2.00
he guesses|lui indovina|6|2.00
she reproachs|lei rimprovera|6|2.00
I skate|io pattino|6|2.00
you risk (familiar)|tu rischii|6|2.00
I build|io costruo|6|2.00
she arrives|lei arriva|6|2.00
they pull|voi tirano|6|2.00
they last|voi durano|6|2.00
I mix|io mischio|6|2.00
they tear|voi strappano|6|2.00
they help|voi sovvenono|6|2.00
you blame (formal)|Lei biasima|6|2.00
you destroy (familiar)|tu demoli|6|2.00
we study|noi studiiamo|6|2.00
you absorb (plural)|voi assorbite|6|2.00
I am looking for a book|cerco un libro|6|2.00
I return|io torno|6|2.00
you celebrate (familiar)|tu celebri|6|2.00
you nail (familiar)|tu inchiodi|6|2.00
you blame (familiar)|tu biasimi|6|2.00
we decide|noi decidiamo|6|2.00
she lands|lei atterra|6|2.00
you accept (plural)|voi accettate|6|2.00
he exchanges|lui scambia|6|2.00
they demand|voi esigono|6|2.00
he insures|lui assicura|6|2.00
they brake|voi frenano|6|2.00
he frightens|lui spaventa|6|2.00
we walked a lot|abbiamo camminato molto|6|2.00
she observes|lei osserva|6|2.00
you communicate (familiar)|tu comunichi|6|2.00
I open the suitcase|apro la valigia|6|2.00
he forces|lui obbliga|6|2.00
you bark (formal)|Lei abbaia|6|2.00
I scare|io spavento|6|2.00
she attracts|lei attira|6|2.00
they allow|voi permettono|6|2.00
you send (plural)|voi spedite|6|2.00
you breathe (plural)|voi respirate|6|2.00
he sticks|lui incolla|6|2.00
we are|noi siamo|6|2.00
I take|io prendo|6|2.00
you hide (formal)|Lei nasconde|6|2.00
we buy|noi compriamo|6|2.00
you accuse (formal)|Lei accusa|6|2.00
we stop|noi fermiamo|6|2.00
we reunite|noi riuniamo|6|2.00
you teach (plural)|voi insegnate|6|2.00
they offer|voi offrono|6|2.00
he inserts|lui insere|6|2.00
she builds|lei costrue|6|2.00
we deliver|noi consegniamo|6|2.00
we ignore|noi ignoriamo|6|2.00
we bother|noi infastidiamo|6|2.00
he dies|lui more|6|2.00
you dream (plural)|voi sognate|6|2.00
you run (plural)|voi correte|6|2.00
she invents|lei inventa|6|2.00
you walk (familiar)|tu cammini|6|2.00
I want to pay the bill|volgio pagare il conto|6|2.00
she entertains|lei intrattene|6|2.00
she prefers|lei preferisce|6|2.00
we imitate|noi imitiamo|6|2.00
we will have|avremo|6|2.00
you understand (familiar)|tu capisci|6|2.00
she fights|lei combatte|6|2.00
she will speak|lei parlerì|6|2.00
you yell (plural)|voi urlate|6|2.00
you go (familiar)|tu vai|6|2.00
you buy (plural)|voi comprate|6|2.00
he attracts|lui attira|6|2.00
you writes (subjunctive) (familiar)|tu scriva|6|2.00
he offers|lui offre|6|2.00
you divide (plural)|voi dividete|6|2.00
she advises|lei avvisa|6|2.00
she bites|lei morde|6|2.00
you sign (formal)|Lei firma|6|2.00
she adapts|lei adatta|6|2.00
you snow (familiar)|tu nevichi|6|2.00
he prepares|lui prepara|6|2.00
he overflows|lui straripa|6|2.00
they condemn|voi condannano|6|2.00
you stay (formal)|Lei rimane|6|2.00
we guess|noi indoviniamo|6|2.00
you pay (familiar)|tu paghi|6|2.00
we lift|noi solleviamo|6|2.00
they boil|voi bollono|6|2.00
you announce (formal)|Lei annuncia|6|2.00
I have been speaking (and still am)|parlo|6|2.00
you increase (plural)|voi accrescete|6|2.00
she remembers|lei ricorda|6|2.00
I taste|io assaggio|6|2.00
you weigh (plural)|voi pesate|6|2.00
you fight (plural)|voi combattete|6|2.00
we would speak|noi parleremmo|6|2.00
you modify (familiar)|tu modifichi|6|2.00
